id_acc,total_spend,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1291412129233817,2380.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91,210.23,0.0,461.61,649.41,153.66,533.45,0.0,0.0,0.0,324.72
1291545802985569,143.39,0.0,5.5,36.87,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315941303250027,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.48,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340463504362763,7728.159999999999,363.55,726.92,536.6,0.0,363.95,138.2,184.0,274.33,500.54,577.86,496.1,272.53,232.02,385.94,366.44,204.42,349.57,166.66,171.78,0.0,0.0,0.0,334.52,0.0,579.58,349.22,0.0,153.43,0.0,0.0,0.0
1387555895872938,2877.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.3,252.8,148.36,0.0,0.0,0.0,419.7,730.04,740.59,0.0,0.0
1412767239898990,672.52,31.98,250.46,390.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515964786517388,201.7,43.33,158.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561948151299522,216.60000000000002,0.0,0.0,0.0,0.0,116.29,1.19,26.83,72.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594790198168346,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011478746256213,117.08,0.0,3.0,107.13,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209813418865335,6456.91,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.42,0.25,2.09,457.54,354.78,295.84,289.44,283.98,280.1,297.05,290.93,318.65,326.99,297.17,289.7,286.24,280.06,296.53,328.41,302.66,319.83,275.66,301.84,279.73
2169680516705608,175.73,0.0,105.38,45.08,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253104790732522,1105.42,102.67,0.0,0.76,268.7,232.6,283.21,217.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290670441584858,664.27,0.0,0.0,0.0,94.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.97,137.21,90.6,0.0,0.0,0.0,0.0,38.97,0.0,0.0,0.0,0.0,79.51,0.0,28.4,0.0,0.0,0.0
296645441296353,15449.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.73,506.94,1529.52,506.12,1808.26,1561.64,1263.31,103.87,0.0,227.01,0.0,984.61,1315.15,1508.0,3819.41,0.0,0.0,0.0,0.0,261.56
3844543442345546,10.75,0.0,0.0,0.0,0.03,0.07,0.34,0.25,0.06,0.51,6.0,1.67,0.13,0.4,0.09,1.14,0.03,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069896819993,541.7099999999999,0.0,0.0,138.44,0.0,33.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88,169.26,0.0,0.0,0.0,151.67,0.0,0.0,0.0,0.0
554170472481303,64918.36,619.27,1575.27,557.69,616.65,695.87,338.47,234.25,31.62,1186.44,1653.82,4475.32,2813.99,1411.89,1909.99,300.92,1723.03,3376.12,2742.22,3860.63,1842.92,2427.29,2489.54,3698.12,1039.49,5183.7,6995.85,4143.16,1927.87,2282.55,1885.46,878.95
627152219084492,1577.85,0.0,0.0,0.0,0.0,364.42,265.15,210.08,240.23,37.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.22,191.51,0.0,0.0,0.0,0.0
690641010755955,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7367647326604980,370.4,0.0,52.25,155.68,162.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779835121355685,256.79,0.0,13.48,80.34,162.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957079971631325,2387.18,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.23,28.57,1698.04,330.36,137.68,0.0,0.0,0.0,0.0
