name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,
S-135,1288846081807744,USD,"69,25",04-10-2025,04-10-2025,4,,,
S-1234,332405436352779,USD,"2.872,03",04-10-2025,04-10-2025,4,,,
A MAY141,1788538461595418,USD,"96,37",04-10-2025,04-10-2025,4,,,
S - 15826,1239221057574458,USD,"80,50",04-10-2025,04-10-2025,4,,,
Visa · 4641,1006121864403937,VND,"93,76",04-10-2025,04-10-2025,4,,,
Visa · 4641,531354790014319,VND,"17,70",04-10-2025,04-10-2025,4,,,
Visa · 4641 - 1000 VND,2079624795834752,VND,"13,35",04-10-2025,04-10-2025,4,,,
Visa · 4641 - 1000 VND,1392355188860795,VND,"11,66",04-10-2025,04-10-2025,4,,,
Visa · 4641,659649556711510,VND,"17,48",04-10-2025,04-10-2025,4,,,
Visa · 4641,659082570212079,VND,"48,40",04-10-2025,04-10-2025,4,,,
Visa · 4617,2029986770819735,VND,"139,68",04-10-2025,04-10-2025,4,,,
Visa · 4617,1436843181004435,VND,"42,22",04-10-2025,04-10-2025,4,,,
Visa · 7676,1325651551993573,VND,"72,66",04-10-2025,04-10-2025,4,,,
446,1247262173691066,USD,"74,83",04-10-2025,04-10-2025,4,,,
445,632711229795690,USD,"51,13",04-10-2025,04-10-2025,4,,,
45,684984767604975,USD,"90,87",04-10-2025,04-10-2025,4,,,
41,1123238822972350,USD,"37,14",04-10-2025,04-10-2025,4,,,
S-6830,2458046437906830,USD,"232,59",04-10-2025,04-10-2025,4,,,
RoiBogdan 43 14.8 1,1184680866314524,USD,"78,20",04-10-2025,04-10-2025,4,,,
RoiBogdan 42 14.8 3,1426674935413375,USD,"112,18",04-10-2025,04-10-2025,4,,,
7B 12/6 0,1900475340693151,USD,"1,87",04-10-2025,04-10-2025,4,,,
Rich 5,2628048237587224,USD,"0,32",04-10-2025,04-10-2025,4,,,
7Btoday 3,1769847650595058,USD,"0,93",04-10-2025,04-10-2025,4,,,
A95,1423312528696804,USD,"197,93",04-10-2025,04-10-2025,4,,,
A93,927315609435099,USD,"400,73",04-10-2025,04-10-2025,4,,,
A87,2385799245133777,USD,"88,08",04-10-2025,04-10-2025,4,,,
79,2251146861947859,USD,"235,86",04-10-2025,04-10-2025,4,,,
S - 456133,711493284628530,USD,"54,93",04-10-2025,04-10-2025,4,,,
S - 456135,1780154309381857,USD,"142,89",04-10-2025,04-10-2025,4,,,
80,700210059325115,USD,"343,23",04-10-2025,04-10-2025,4,,,
S - 456140,1255790466555860,USD,"363,80",04-10-2025,04-10-2025,4,,,
a 9,1214601740125608,USD,"67,03",04-10-2025,04-10-2025,4,,,
A72,1186830062723725,USD,"33,31",04-10-2025,04-10-2025,4,,,
A71,4196983687252323,USD,"46,76",04-10-2025,04-10-2025,4,,,
A70,685212077763690,USD,"49,26",04-10-2025,04-10-2025,4,,,
s 2828,1818111915632828,USD,"64,13",04-10-2025,04-10-2025,4,,,
"Visa · 5709 - 0,00 USD",622933790769241,USD,"18,64",04-10-2025,04-10-2025,4,,,
S - 912,1061977849122827,USD,"36,09",04-10-2025,04-10-2025,4,,,
S - 918,706245398529823,USD,"403,87",04-10-2025,04-10-2025,4,,,
S - 919,949792143770297,USD,"372,78",04-10-2025,04-10-2025,4,,,
RoiBogdan 44 9/6 3,1213454726904767,USD,"235,03",04-10-2025,04-10-2025,4,,,
RoiBogdan 44 9/6 1,747076397651321,USD,"321,74",04-10-2025,04-10-2025,4,,,
S - 1666 1,2440727859643250,USD,"35,46",04-10-2025,04-10-2025,4,,,
Visa · 5642,1366695377892287,USD,"0,64",04-10-2025,04-10-2025,4,,,
65,671360302450899,USD,"36,63",04-10-2025,04-10-2025,4,,,
64 - XM,1375486090240599,USD,"145,22",04-10-2025,04-10-2025,4,,,
- XM,872307575073608,USD,"394,09",04-10-2025,04-10-2025,4,,,
53,9991372300925045,USD,"875,93",04-10-2025,04-10-2025,4,,,
S 19 - 2,1038175121008894,USD,"1.061,73",04-10-2025,04-10-2025,4,,,
S 19 - 1,2172898356504850,USD,"451,40",04-10-2025,04-10-2025,4,,,
Visa · 7627,1683403302543223,USD,"356,51",04-10-2025,04-10-2025,4,,,
Visa · 7627,23887144480920210,USD,"279,18",04-10-2025,04-10-2025,4,,,
S-1247184470308567,1247184470308567,USD,"15,45",04-10-2025,04-10-2025,4,,,
S-1005548825061443,1005548825061443,USD,"280,94",04-10-2025,04-10-2025,4,,,
S-1413406019794518,1413406019794518,USD,"21,02",04-10-2025,04-10-2025,4,,,
K VI 18/6 3,1625055261491391,USD,"319,93",04-10-2025,04-10-2025,4,,,
L8 2,665122496329124,USD,"212,17",04-10-2025,04-10-2025,4,,,
S - 912,1410904933511256,USD,"586,55",04-10-2025,04-10-2025,4,,,
Roimed 2 10.9 3,1153236096501294,USD,"34,80",04-10-2025,04-10-2025,4,,,
Roimed 2 10.9 1,637388262544534,USD,"299,05",04-10-2025,04-10-2025,4,,,
S - 933,1579983169384266,VND,"7,80",04-10-2025,04-10-2025,4,,,
Verza,1635932983959077,VND,"33,32",04-10-2025,04-10-2025,4,,,
Visa · 4518,2396689410731173,VND,"215,86",04-10-2025,04-10-2025,4,,,
S - 1867297707374685,1867297707374685,VND,"297,30",04-10-2025,04-10-2025,4,,,
Rich 3,697174532632469,VND,"23,08",04-10-2025,04-10-2025,4,,,
Visa · 4526,604031612682245,VND,"163,10",04-10-2025,04-10-2025,4,,,
charr 0,1222430118728031,VND,"167,30",04-10-2025,04-10-2025,4,,,
S - 16-06 0,1603824870335795,VND,"4,08",04-10-2025,04-10-2025,4,,,
s 420,1918765858899600,USD,"118,58",04-10-2025,04-10-2025,4,,,
413,1428968734778243,USD,"184,40",04-10-2025,04-10-2025,4,,,
405,2525422147821941,USD,"239,18",04-10-2025,04-10-2025,4,,,
S - 45612,630138336857486,USD,"51,24",04-10-2025,04-10-2025,4,,,
S - 45614,2247341445662803,USD,"567,74",04-10-2025,04-10-2025,4,,,
S - 45616,2087525974990879,USD,"109,54",04-10-2025,04-10-2025,4,,,
74,1199224758141890,USD,"466,02",04-10-2025,04-10-2025,4,,,
77,685186451160766,USD,"786,92",04-10-2025,04-10-2025,4,,,
S - 45620,927983606037191,USD,"115,00",04-10-2025,04-10-2025,4,,,
S - 45622,1461241585253503,USD,"20,59",04-10-2025,04-10-2025,4,,,
S - 45624,1471522687165966,USD,"253,71",04-10-2025,04-10-2025,4,,,
S - 45625,727534293264400,USD,"66,60",04-10-2025,04-10-2025,4,,,
S - 45628,1214560726879599,USD,"407,39",04-10-2025,04-10-2025,4,,,
RoiBogdan 2 10.1 2,1137448835067882,USD,"172,80",04-10-2025,04-10-2025,4,,,
RoiBogdan 2 10.1 3,1946975996042760,USD,"222,18",04-10-2025,04-10-2025,4,,,
Valorie 1 21.9 2,1429676511717993,USD,"22,99",04-10-2025,04-10-2025,4,,,
Valorie 9 12.8 2,1834065534183185,USD,"216,30",04-10-2025,04-10-2025,4,,,
rbd 53 5.9 1,704869902467711,USD,"670,00",04-10-2025,04-10-2025,4,,,
RoiBogdan 42 11.9 1,1306924017735344,USD,"81,02",04-10-2025,04-10-2025,4,,,
RoiBogdan 42 9.8 2,1385006599212413,USD,"194,06",04-10-2025,04-10-2025,4,,,
1215155996278755,1215155996278755,USD,"10,08",04-10-2025,04-10-2025,4,,,
2134372777075175,2134372777075175,USD,"97,25",04-10-2025,04-10-2025,4,,,
1969490127127944,1969490127127944,USD,"162,80",04-10-2025,04-10-2025,4,,,
1102254965064032,1102254965064032,USD,"32,66",04-10-2025,04-10-2025,4,,,
1701465777120496,1701465777120496,USD,"103,79",04-10-2025,04-10-2025,4,,,
1229496201986963,1229496201986963,USD,"148,94",04-10-2025,04-10-2025,4,,,
549111618066227,549111618066227,USD,"179,30",04-10-2025,04-10-2025,4,,,
1261874682115141,1261874682115141,USD,"132,26",04-10-2025,04-10-2025,4,,,
731920946165022,731920946165022,USD,"143,02",04-10-2025,04-10-2025,4,,,
323,1075202764573872,USD,"97,46",04-10-2025,04-10-2025,4,,,
318,1841811783341620,USD,"46,09",04-10-2025,04-10-2025,4,,,
RoiBogdan 43 16.8 1,1220141649754504,USD,"117,43",04-10-2025,04-10-2025,4,,,
RoiBogdan 43 14.8 2,737034932012081,USD,"191,70",04-10-2025,04-10-2025,4,,,
RoiBogdan 53 10/9 1,722360187033856,USD,"243,58",04-10-2025,04-10-2025,4,,,
RoiBogdan 43 27.8 1,716835680862308,USD,"212,35",04-10-2025,04-10-2025,4,,,
RoiBogdan 38 10.8 1,2523192061353936,USD,"1.959,45",04-10-2025,04-10-2025,4,,,
Valorie 10 2,3277930379032557,USD,"0,73",04-10-2025,04-10-2025,4,,,
llya 1 20/6 1,2524879414529712,USD,"16,41",04-10-2025,04-10-2025,4,,,
llya 1 20/6 2,556654057504077,USD,"25,88",04-10-2025,04-10-2025,4,,,
llya 1 20/6 3,684236897645268,USD,"22,20",04-10-2025,04-10-2025,4,,,
llya 1 20/6 5,1466426690993114,USD,"13,09",04-10-2025,04-10-2025,4,,,
RoiBogdan 43 29.9 3,993861339194458,USD,"61,52",04-10-2025,04-10-2025,4,,,
RoiBogdan 42 18.9 1,675207918750921,USD,"41,61",04-10-2025,04-10-2025,4,,,
S - 1000,1391635552083904,USD,"435,94",04-10-2025,04-10-2025,4,,,
bao anh,1927506804669231,USD,"120,41",04-10-2025,04-10-2025,4,,,
266,626915960513842,USD,"9,97",04-10-2025,04-10-2025,4,,,
265,1208756767648002,USD,"61,76",04-10-2025,04-10-2025,4,,,
260,549002344939993,USD,"70,05",04-10-2025,04-10-2025,4,,,
258,2190524111418587,USD,"263,85",04-10-2025,04-10-2025,4,,,
SD Agency - 72415,1928859144586816,USD,"22,30",04-10-2025,04-10-2025,4,,,
S - 72418,674825535471986,USD,"168,83",04-10-2025,04-10-2025,4,,,
S - 72441,731738499234665,EUR,"82,10",04-10-2025,04-10-2025,4,,,
S - 39833,692227287105126,USD,"300,62",04-10-2025,04-10-2025,4,,,
S - 87383,1831657074072173,USD,"61,45",04-10-2025,04-10-2025,4,,,
S - 292922,1243836337345411,USD,"64,01",04-10-2025,04-10-2025,4,,,
200,1034888218740789,USD,"123,53",04-10-2025,04-10-2025,4,,,
199,4135732740006125,USD,"322,54",04-10-2025,04-10-2025,4,,,
197,1346092683346394,USD,"253,49",04-10-2025,04-10-2025,4,,,
196,673701182095461,USD,"89,71",04-10-2025,04-10-2025,4,,,
195,680334994611451,USD,"51,06",04-10-2025,04-10-2025,4,,,
194,9693101004071098,USD,"118,98",04-10-2025,04-10-2025,4,,,
190,1638139673558270,USD,"51,77",04-10-2025,04-10-2025,4,,,
189,1222649519250970,USD,"56,94",04-10-2025,04-10-2025,4,,,
188,1845886592865242,USD,"87,77",04-10-2025,04-10-2025,4,,,
185,1357343845380865,USD,"73,99",04-10-2025,04-10-2025,4,,,
181,4276234062621744,USD,"219,26",04-10-2025,04-10-2025,4,,,
S - 15770,996030935921052,USD,"720,54",04-10-2025,04-10-2025,4,,,
VI32,4161864110802616,USD,"603,53",04-10-2025,04-10-2025,4,,,
lele46,2357184581329713,USD,"366,97",04-10-2025,04-10-2025,4,,,
lele46 bill đỏ,1215474416342328,USD,"21,55",04-10-2025,04-10-2025,4,,,
10016385785051044,10016385785051044,USD,"578,93",04-10-2025,04-10-2025,4,,,
22 bú,2129660574184127,USD,"1.066,79",04-10-2025,04-10-2025,4,,,
SD Agency - 20169,1035426981432759,EUR,"134,07",04-10-2025,04-10-2025,4,,,
S - 45683,682466861416864,EUR,"1.249,48",04-10-2025,04-10-2025,4,,,
S - 45691,2378256782556111,EUR,"67,46",04-10-2025,04-10-2025,4,,,
S - 79899,554281314158544,EUR,"103,39",04-10-2025,04-10-2025,4,,,
S-7032,554945597667032,USD,"250,93",04-10-2025,04-10-2025,4,,,
S-3364,700123309403364,USD,"222,89",04-10-2025,04-10-2025,4,,,
S-3085,1095188859103085,USD,"180,49",04-10-2025,04-10-2025,4,,,
S-5444,1747125329555444,USD,"80,17",04-10-2025,04-10-2025,4,,,
Roimed Fusion 12 13.7 2,1011538061068891,USD,"339,16",04-10-2025,04-10-2025,4,,,
Roimed Fusion 12 13.7 3,689166497374126,USD,"365,58",04-10-2025,04-10-2025,4,,,
RoiBogdan 60 1.10 5,2194118307686404,USD,"323,67",04-10-2025,04-10-2025,4,,,
Solo Leveling 23.9 1,967690425575108,USD,"166,90",04-10-2025,04-10-2025,4,,,
Symmetry 2 12.9 5,1228837408589085,USD,"51,77",04-10-2025,04-10-2025,4,,,
64,1738815490400300,USD,"134,35",04-10-2025,04-10-2025,4,,,
53,726506113140555,USD,"3.540,47",04-10-2025,04-10-2025,4,,,
1537,1049384227150051,USD,"29,47",04-10-2025,04-10-2025,4,,,
1541,1623566028352711,USD,"20,58",04-10-2025,04-10-2025,4,,,
1543,570242459094168,USD,"150,87",04-10-2025,04-10-2025,4,,,
1550,2046248289201268,USD,"349,92",04-10-2025,04-10-2025,4,,,
1556,1197882265132675,USD,"156,28",04-10-2025,04-10-2025,4,,,
1730,1668091773827716,USD,"242,12",04-10-2025,04-10-2025,4,,,
px 16.7 3,1356140179010646,USD,"223,77",04-10-2025,04-10-2025,4,,,
1766,2883251135190863,USD,"48,56",04-10-2025,04-10-2025,4,,,
S-1234,1208277827624569,USD,"259,36",04-10-2025,04-10-2025,4,,,
Ket BM - 20,483938800678827,USD,"42,02",04-10-2025,04-10-2025,4,,,
cty 34 scb đức 1362,1107504023540221,VND,"167,76",04-10-2025,04-10-2025,4,,,
cty 46 scb nhài 4309,987506672466538,VND,"0,23",04-10-2025,04-10-2025,4,,,
cty 39 scb nhài 1145,219812921016199,VND,"225,32",04-10-2025,04-10-2025,4,,,
Valorie 4 21/6 2,277492861538302,VND,"12,53",04-10-2025,04-10-2025,4,,,
Valorie 10 3,3568456006703292,VND,"70,45",04-10-2025,04-10-2025,4,,,
S-878471013980267,878471013980267,USD,"4,70",04-10-2025,04-10-2025,4,,,
S-229166983570341,229166983570341,USD,"148,70",04-10-2025,04-10-2025,4,,,
S - 5433,1023887252834529,USD,"12,55",04-10-2025,04-10-2025,4,,,
Foster 2 11.9 1,1406756593802967,USD,"92,92",04-10-2025,04-10-2025,4,,,
S-1234,1908707616630430,USD,"46,38",04-10-2025,04-10-2025,4,,,
S - 123218,1533016414735201,USD,"53,96",04-10-2025,04-10-2025,4,,,
11,631980535831261,USD,"49,00",04-10-2025,04-10-2025,4,,,
2960161677503545,2960161677503545,USD,"84,85",04-10-2025,04-10-2025,4,,,
1726353357972085,1726353357972085,USD,"14,71",04-10-2025,04-10-2025,4,,,
S - 57840,749370620860469,USD,"196,23",04-10-2025,04-10-2025,4,,,
S - 74687,1104006811553058,USD,"91,13",04-10-2025,04-10-2025,4,,,
S - 16065,2067120110748962,USD,"148,33",04-10-2025,04-10-2025,4,,,
S-748034201032697,748034201032697,USD,"55,40",04-10-2025,04-10-2025,4,,,
S-1145685890780056,1145685890780056,USD,"60,48",04-10-2025,04-10-2025,4,,,
S - 6743,1269181124914700,USD,"94,91",04-10-2025,04-10-2025,4,,,
S - 123123,744646234795894,USD,"25,81",04-10-2025,04-10-2025,4,,,
Foster 2 11.9 2,1507182093992139,USD,"72,87",04-10-2025,04-10-2025,4,,,
1757281991549636,1757281991549636,USD,"19,36",04-10-2025,04-10-2025,4,,,
S - 123136,1384958792769422,USD,"39,07",04-10-2025,04-10-2025,4,,,
Roimed Fusion 13 17.7 2,747376751062317,USD,"166,45",04-10-2025,04-10-2025,4,,,
ab,1218277939544129,USD,"13,03",04-10-2025,04-10-2025,4,,,
zz,2115375962272475,USD,"62,13",04-10-2025,04-10-2025,4,,,
S-580390001784323,580390001784323,USD,"29,47",04-10-2025,04-10-2025,4,,,
S-8690399194418562,8690399194418562,USD,"56,99",04-10-2025,04-10-2025,4,,,
S-1263347205141843,1263347205141843,USD,"28,97",04-10-2025,04-10-2025,4,,,
S - 16111,1425755788362355,USD,"52,76",04-10-2025,04-10-2025,4,,,
S - 16117,672645521615274,USD,"3,51",04-10-2025,04-10-2025,4,,,
S-1234,810458710851199,USD,"837,35",04-10-2025,04-10-2025,4,,,
HT 169,2050043075350056,USD,"67,55",04-10-2025,04-10-2025,4,,,
S - 4679,3625399007778471,USD,"58,63",04-10-2025,04-10-2025,4,,,
S - 4695,1465610521019420,USD,"89,78",04-10-2025,04-10-2025,4,,,
S - 4561240,1160843148830697,USD,"75,41",04-10-2025,04-10-2025,4,,,
S - 41351239,3085934758234332,USD,"8,36",04-10-2025,04-10-2025,4,,,
S - 41351245,1060835449324427,USD,"344,56",04-10-2025,04-10-2025,4,,,
S - 4561254,1548364336547301,USD,"54,27",04-10-2025,04-10-2025,4,,,
SD Agency - 16605,1398793428031607,USD,"58,64",04-10-2025,04-10-2025,4,,,
SD Agency - 16587,1341043756992817,USD,"321,96",04-10-2025,04-10-2025,4,,,
SD Agency - 16604,1901767160583182,USD,"42,69",04-10-2025,04-10-2025,4,,,
Verzaasfdasf,1842997773290173,USD,"247,77",04-10-2025,04-10-2025,4,,,
S-23983143507961372,23983143507961372,USD,"148,20",04-10-2025,04-10-2025,4,,,
SD Agency - 16110,1064754298112090,USD,"284,90",04-10-2025,04-10-2025,4,,,
S - 6760,913958253432698,USD,"6,44",04-10-2025,04-10-2025,4,,,
74,2130332724139599,USD,"468,09",04-10-2025,04-10-2025,4,,,
76,1054117153364518,USD,"83,95",04-10-2025,04-10-2025,4,,,
S - 75383,1251841123247794,USD,"298,19",04-10-2025,04-10-2025,4,,,
S - 292882,4148251472084343,USD,"206,05",04-10-2025,04-10-2025,4,,,
S - 48849,640503959042582,USD,"419,31",04-10-2025,04-10-2025,4,,,
lele306,4070263103241532,USD,"46,50",04-10-2025,04-10-2025,4,,,
bao anh,1438721550475636,USD,"375,93",04-10-2025,04-10-2025,4,,,
S - M 0,24089234874046578,USD,"0,94",04-10-2025,04-10-2025,4,,,
1800141394240765,1800141394240765,USD,"2,26",04-10-2025,04-10-2025,4,,,
usd 3,732294229285506,USD,"36,17",04-10-2025,04-10-2025,4,,,
S-1234,1420293635977426,USD,"51,14",04-10-2025,04-10-2025,4,,,
S-2247,1202952958182247,USD,"85,21",04-10-2025,04-10-2025,4,,,
S - 38389,1875294379994733,USD,"10,39",04-10-2025,04-10-2025,4,,,
usd 2,1231371634963035,USD,"131,85",04-10-2025,04-10-2025,4,,,
usd 6,710094981912700,USD,"108,84",04-10-2025,04-10-2025,4,,,
SD Agency - 16155,2530753330619879,USD,"55,90",04-10-2025,04-10-2025,4,,,
S - 16163,1786718118922083,USD,"488,59",04-10-2025,04-10-2025,4,,,
S - 16165,739325205119512,USD,"552,33",04-10-2025,04-10-2025,4,,,
S - 16167,1168035255089526,USD,"25,19",04-10-2025,04-10-2025,4,,,
vcxvcx,709481075301957,USD,"322,87",04-10-2025,04-10-2025,4,,,
vcxvxc,4000485850263592,USD,"74,49",04-10-2025,04-10-2025,4,,,
1424969091875365,1424969091875365,USD,"41,00",04-10-2025,04-10-2025,4,,,
501955559648136,501955559648136,USD,"224,00",04-10-2025,04-10-2025,4,,,
VI36,544338631978475,USD,"1,28",04-10-2025,04-10-2025,4,,,
S-1810691326156477,1810691326156477,USD,"13,90",04-10-2025,04-10-2025,4,,,
S - 21111,1251999530044079,USD,"51,76",04-10-2025,04-10-2025,4,,,
S - 81111,654449240951981,USD,"9,37",04-10-2025,04-10-2025,4,,,
usd 8,2119488601879811,USD,"535,85",04-10-2025,04-10-2025,4,,,
usd 4red,3934555866784997,USD,"538,74",04-10-2025,04-10-2025,4,,,
usd 2,1760764151521386,USD,"3,90",04-10-2025,04-10-2025,4,,,
usd 9,1475430613819175,USD,"65,58",04-10-2025,04-10-2025,4,,,
S - 28390,1372380773838212,USD,"68,47",04-10-2025,04-10-2025,4,,,
S - 39839,1846749569220946,USD,"84,49",04-10-2025,04-10-2025,4,,,
S - 16162,2185211131989108,USD,"117,63",04-10-2025,04-10-2025,4,,,
S - 16164,1387263585840009,USD,"205,23",04-10-2025,04-10-2025,4,,,
S - 16166,3056412311185646,USD,"67,35",04-10-2025,04-10-2025,4,,,
usd 1,1033835795447600,USD,"0,07",04-10-2025,04-10-2025,4,,,
dgfd,1900013890776791,USD,"197,99",04-10-2025,04-10-2025,4,,,
VI30,4018282228413710,USD,"88,70",04-10-2025,04-10-2025,4,,,
rbd 53 5.9 4,1380810069872099,USD,"291,20",04-10-2025,04-10-2025,4,,,
S-1424462728695296,1424462728695296,USD,"10,16",04-10-2025,04-10-2025,4,,,
S- 91111,1477501353600995,USD,"14,27",04-10-2025,04-10-2025,4,,,
S-1037224708528612,1037224708528612,USD,"49,30",04-10-2025,04-10-2025,4,,,
S - 1231233,1651288195575833,USD,"23,87",04-10-2025,04-10-2025,4,,,
S - 1231235,1290387199086656,USD,"31,34",04-10-2025,04-10-2025,4,,,
S - 1231243,583472528143972,USD,"90,08",04-10-2025,04-10-2025,4,,,
S - 1231245,2249563465460892,USD,"64,57",04-10-2025,04-10-2025,4,,,
S-1787822572140732,1787822572140732,USD,"6,96",04-10-2025,04-10-2025,4,,,
S - 1231248,1453620745834023,USD,"126,71",04-10-2025,04-10-2025,4,,,
S - 1232134,606881090589722,USD,"96,45",04-10-2025,04-10-2025,4,,,
S - 1232140,1169852647088653,USD,"53,88",04-10-2025,04-10-2025,4,,,
S - 1232142,641341010332645,USD,"22,42",04-10-2025,04-10-2025,4,,,
S - 1232150,387212813160275,USD,"18,24",04-10-2025,04-10-2025,4,,,
S - 1232162,438885081168349,USD,"34,69",04-10-2025,04-10-2025,4,,,
Long 1340,1069343767216494,USD,"1,86",04-10-2025,04-10-2025,4,,,
Long 1334 red,495833545195384,USD,"9,12",04-10-2025,04-10-2025,4,,,
S - 1295,497402364980052,USD,"105,27",04-10-2025,04-10-2025,4,,,
S - 1291,263540122536941,USD,"54,63",04-10-2025,04-10-2025,4,,,
S - 6758,662979611373810,USD,"83,02",04-10-2025,04-10-2025,4,,,
S - 1151,2053293958163100,USD,"22,57",04-10-2025,04-10-2025,4,,,
Long 1147,473962644304537,USD,"17,73",04-10-2025,04-10-2025,4,,,
S - 1232139,281591030675354,USD,"41,99",04-10-2025,04-10-2025,4,,,
S - 1232147,604172960851981,USD,"100,65",04-10-2025,04-10-2025,4,,,
S - 1232149,1312956299148025,USD,"206,34",04-10-2025,04-10-2025,4,,,
S - 1232163,4791571410932164,USD,"28,22",04-10-2025,04-10-2025,4,,,
S-1234,979134569349813,USD,"186,19",04-10-2025,04-10-2025,4,,,
S-1234,436703111450205,USD,"207,23",04-10-2025,04-10-2025,4,,,
S-1234,1344898542642018,USD,"304,24",04-10-2025,04-10-2025,4,,,
S - 1150,261914405868468,USD,"36,90",04-10-2025,04-10-2025,4,,,
S - 1152,329903319138525,USD,"3,56",04-10-2025,04-10-2025,4,,,
S - 8776 - k,484242443226937,USD,"15,09",04-10-2025,04-10-2025,4,,,
S - 8763,1552686205110602,USD,"244,72",04-10-2025,04-10-2025,4,,,
S - 8769,1266205607186760,USD,"8,28",04-10-2025,04-10-2025,4,,,
S - 58396,1217923726487250,USD,"28,17",04-10-2025,04-10-2025,4,,,
SD Agency - 20171,23994752870144807,USD,"87,67",04-10-2025,04-10-2025,4,,,
S - 66201,691026797132602,USD,"289,20",04-10-2025,04-10-2025,4,,,
S-1234,345883423596170,USD,"793,66",04-10-2025,04-10-2025,4,,,
S-1234,1276087702876999,USD,"6,20",04-10-2025,04-10-2025,4,,,
SV7,2139642466503123,USD,"22,43",04-10-2025,04-10-2025,4,,,
SS 5,2702578736611537,USD,"98,51",04-10-2025,04-10-2025,4,,,
S - 213,743738461686985,USD,"60,92",04-10-2025,04-10-2025,4,,,
606377729447308,606377729447308,PKR,"2.015,94",04-10-2025,04-10-2025,4,,,
S - 15929,602294939588084,USD,"294,14",04-10-2025,04-10-2025,4,,,
S - 16432,2012058219326434,USD,"241,03",04-10-2025,04-10-2025,4,,,
S - 167288,9989308737861194,USD,"152,02",04-10-2025,04-10-2025,4,,,
S - 16209,1373662350380227,USD,"38,06",04-10-2025,04-10-2025,4,,,
S - 16123,1910967746389634,USD,"177,23",04-10-2025,04-10-2025,4,,,
S - 16529,1245548353322525,USD,"66,88",04-10-2025,04-10-2025,4,,,
S - 16098,659878763729812,USD,"195,89",04-10-2025,04-10-2025,4,,,
lele189,709078398616755,USD,"87,03",04-10-2025,04-10-2025,4,,,
lele189,4172719733006278,USD,"787,89",04-10-2025,04-10-2025,4,,,
1256879179425610,1256879179425610,USD,"6,55",04-10-2025,04-10-2025,4,,,
769216872430342,769216872430342,USD,"12,79",04-10-2025,04-10-2025,4,,,
748273827789353,748273827789353,USD,"14,30",04-10-2025,04-10-2025,4,,,
1242291140905301,1242291140905301,USD,"202,38",04-10-2025,04-10-2025,4,,,
990,611076434920251,USD,"806,08",04-10-2025,04-10-2025,4,,,
108 +3,1482172756542158,USD,"28,10",04-10-2025,04-10-2025,4,,,
983,1257681705955761,USD,"455,83",04-10-2025,04-10-2025,4,,,
S - 981,2774557302740386,USD,"523,77",04-10-2025,04-10-2025,4,,,
S - 980,1030609702490564,USD,"1.144,27",04-10-2025,04-10-2025,4,,,
S - 979,2206895403090890,USD,"367,93",04-10-2025,04-10-2025,4,,,
S-1234,1803829537183545,USD,"89,87",04-10-2025,04-10-2025,4,,,
S-1234,1115405870645093,USD,"75,98",04-10-2025,04-10-2025,4,,,
S-1234,1425485958594747,USD,"73,45",04-10-2025,04-10-2025,4,,,
965,740406002277055,USD,"81,39",04-10-2025,04-10-2025,4,,,
964,1208780051000291,USD,"6,36",04-10-2025,04-10-2025,4,,,
962,745589967833768,USD,"29,21",04-10-2025,04-10-2025,4,,,
961,1079780646835574,USD,"63,60",04-10-2025,04-10-2025,4,,,
960,1087334213371853,USD,"34,60",04-10-2025,04-10-2025,4,,,
959,1075926410605705,USD,"44,12",04-10-2025,04-10-2025,4,,,
958,712566234879917,USD,"101,94",04-10-2025,04-10-2025,4,,,
807,1243948573897423,USD,"282,21",04-10-2025,04-10-2025,4,,,
805,2991567374336096,USD,"90,85",04-10-2025,04-10-2025,4,,,
800,1023949002894794,USD,"2,67",04-10-2025,04-10-2025,4,,,
W2,10040527282690952,USD,"0,02",04-10-2025,04-10-2025,4,,,
793,1449616009825510,USD,"65,07",04-10-2025,04-10-2025,4,,,
792,1294049539089070,USD,"130,14",04-10-2025,04-10-2025,4,,,
790,1388161722417116,USD,"785,32",04-10-2025,04-10-2025,4,,,
789,1805687393659199,USD,"468,29",04-10-2025,04-10-2025,4,,,
W1,736685886189292,USD,"15,70",04-10-2025,04-10-2025,4,,,
787,9622284294542800,USD,"39,55",04-10-2025,04-10-2025,4,,,
786,3217784358385328,USD,"168,42",04-10-2025,04-10-2025,4,,,
785,740143111933071,USD,"75,43",04-10-2025,04-10-2025,4,,,
783,1257598609158283,USD,"276,34",04-10-2025,04-10-2025,4,,,
782,1424897845297841,USD,"68,03",04-10-2025,04-10-2025,4,,,
780,1092822459437131,USD,"163,90",04-10-2025,04-10-2025,4,,,
S - 45132456,1803471077268918,USD,"26,29",04-10-2025,04-10-2025,4,,,
S - 45132457,738064251924604,USD,"21,60",04-10-2025,04-10-2025,4,,,
S - 45132458,24434244809516120,USD,"34,34",04-10-2025,04-10-2025,4,,,
S - 45132459,632438386536539,USD,"0,23",04-10-2025,04-10-2025,4,,,
S - 45132460,1392129492060323,USD,"35,20",04-10-2025,04-10-2025,4,,,
S - 45132461,1278842866911344,USD,"73,40",04-10-2025,04-10-2025,4,,,
S - 45132463,1390763242181251,USD,"11,39",04-10-2025,04-10-2025,4,,,
S - 45132465,743768938194717,USD,"52,62",04-10-2025,04-10-2025,4,,,
