name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,
TL 98,1532717330904479,USD,"11,21",29-10-2025,29-10-2025,29,,
BM 347281 213,1530045641760110,USD,"72,26",29-10-2025,29-10-2025,29,,
S -  16994,1529715468201997,USD,"203,06",29-10-2025,29-10-2025,29,,
lele2110,1529589828468723,USD,"11,28",29-10-2025,29-10-2025,29,,
S -  16992,1527190328280896,USD,"291,08",29-10-2025,29-10-2025,29,,
K - 616,1525725248560634,USD,"2.569,45",29-10-2025,29-10-2025,29,,
GOODADS 9642 246,1525224932169896,USD,"152,93",29-10-2025,29-10-2025,29,,
-07 Los,1524850888936434,USD,"25,45",29-10-2025,29-10-2025,29,,
s 550,1518683702474719,USD,"12,54",29-10-2025,29-10-2025,29,,
-07 Los,1517823642930522,USD,"14,43",29-10-2025,29-10-2025,29,,
S - 39830,1517496182767971,USD,"1.312,74",29-10-2025,29-10-2025,29,,
S-12312,1517335082451351,USD,"38,15",29-10-2025,29-10-2025,29,,
Bin nika  1916 693,1514227126258001,USD,"117,50",29-10-2025,29-10-2025,29,,
S - 45612548665,1513040033380281,USD,"604,50",29-10-2025,29-10-2025,29,,
3,1511853006669119,USD,"82,48",29-10-2025,29-10-2025,29,,
K - 712,1511608090028001,USD,"238,54",29-10-2025,29-10-2025,29,,
SL3,1510398313724518,USD,"91,81",29-10-2025,29-10-2025,29,,
Kovalev 23.10 1,1509940043538427,USD,"9,72",29-10-2025,29-10-2025,29,,
3,1509374516618187,USD,"75,64",29-10-2025,29-10-2025,29,,
S - 73891,1509320103842301,USD,"75,54",29-10-2025,29-10-2025,29,,
KNN - noR552,1507507140446952,USD,"2,20",29-10-2025,29-10-2025,29,,
RoiBogdan 61  2,1507182093992139,USD,"177,40",29-10-2025,29-10-2025,29,,
S - 45612548659,1507177863618713,USD,"106,02",29-10-2025,29-10-2025,29,,
S-1504697710981767,1504697710981767,USD,"22,69",29-10-2025,29-10-2025,29,,
GOODADS 6262 433,1501830230965887,MXN,"120,43",29-10-2025,29-10-2025,29,,
K - 718,1500878980829221,USD,"22,99",29-10-2025,29-10-2025,29,,
6,1499298644538125,USD,"25,41",29-10-2025,29-10-2025,29,,
BM 347281 236,1498283891214102,USD,"139,23",29-10-2025,29-10-2025,29,,
S - 39893,1497233344821011,USD,"66,44",29-10-2025,29-10-2025,29,,
S - 347281 170,1495810438328004,USD,"102,92",29-10-2025,29-10-2025,29,,
6,1495132891391224,USD,"120,79",29-10-2025,29-10-2025,29,,
453,1493940171785383,USD,"98,64",29-10-2025,29-10-2025,29,,
P10,1493401305166280,USD,"32,86",29-10-2025,29-10-2025,29,,
2k5  533457,1492121725356058,USD,"61,30",29-10-2025,29-10-2025,29,,
S-4319,1491053808584319,USD,"0,01",29-10-2025,29-10-2025,29,,
63- - BM2500  739105,1488161392432216,USD,"270,04",29-10-2025,29-10-2025,29,,
957,1487299859285073,USD,"186,18",29-10-2025,29-10-2025,29,,
PT -7 USD 189,1487162299396216,USD,"201,95",29-10-2025,29-10-2025,29,,
S - 38839,1485940132825575,USD,"284,08",29-10-2025,29-10-2025,29,,
6,1484486142868104,USD,"123,03",29-10-2025,29-10-2025,29,,
143,1481743116566674,USD,"49,20",29-10-2025,29-10-2025,29,,
S-1234,1477468333382853,USD,"550,76",29-10-2025,29-10-2025,29,,
6,1475984936948802,USD,"839,87",29-10-2025,29-10-2025,29,,
S-1475735683642357,1475735683642357,USD,"21,91",29-10-2025,29-10-2025,29,,
sss,1475130026847256,USD,"406,01",29-10-2025,29-10-2025,29,,
KNN - Uvx399,1474913696888236,USD,"154,62",29-10-2025,29-10-2025,29,,
S - 312312,1474393043259413,VND,"99,13",29-10-2025,29-10-2025,29,,
933,1473562367405541,USD,"101,23",29-10-2025,29-10-2025,29,,
khang thu 9494 107,1473461073948533,USD,"257,95",29-10-2025,29-10-2025,29,,
Blaster,1470811134190377,USD,"31,46",29-10-2025,29-10-2025,29,,
BM 554168 1661,1470642644147753,USD,"115,97",29-10-2025,29-10-2025,29,,
-07 Los,1470637250746341,USD,"50,64",29-10-2025,29-10-2025,29,,
phattai Agency 355,1470632260603715,USD,"159,75",29-10-2025,29-10-2025,29,,
Santa 296,1470542230576420,USD,"224,15",29-10-2025,29-10-2025,29,,
S-1234,1469452174096109,USD,"1.462,69",29-10-2025,29-10-2025,29,,
S-1467207917902364,1467207917902364,USD,"465,85",29-10-2025,29-10-2025,29,,
2k5  363520,1466615677886323,USD,"687,52",29-10-2025,29-10-2025,29,,
2k5  131236,1466536724603477,USD,"135,48",29-10-2025,29-10-2025,29,,
6,1465884648022327,USD,"25,98",29-10-2025,29-10-2025,29,,
S -  4695,1465610521019420,USD,"79,30",29-10-2025,29-10-2025,29,,
S -  16972,1461344058448275,USD,"64,67",29-10-2025,29-10-2025,29,,
K - 612,1460501868541051,USD,"2.474,22",29-10-2025,29-10-2025,29,,
462,1460313005393478,USD,"210,91",29-10-2025,29-10-2025,29,,
3,1459765675312403,USD,"45,24",29-10-2025,29-10-2025,29,,
258,1455317059220167,USD,"93,83",29-10-2025,29-10-2025,29,,
25,1454912212439609,USD,"29,45",29-10-2025,29-10-2025,29,,
S - 45132484,1454016012152777,USD,"192,15",29-10-2025,29-10-2025,29,,
RoiBogdan 42 10.10 1,1453333958555702,USD,"91,40",29-10-2025,29-10-2025,29,,
172,1452867922822760,USD,"19,10",29-10-2025,29-10-2025,29,,
VI76,1450554552790044,USD,"123,15",29-10-2025,29-10-2025,29,,
208,1450475369290205,USD,"149,64",29-10-2025,29-10-2025,29,,
6,1449872276316695,USD,"39,39",29-10-2025,29-10-2025,29,,
111,1446747046683552,USD,"221,06",29-10-2025,29-10-2025,29,,
AgriWorks 32,1444325866816337,USD,"76,26",29-10-2025,29-10-2025,29,,
S - 45613457903,1443931726839056,USD,"21,97",29-10-2025,29-10-2025,29,,
B - 1172,1440590514027934,USD,"3,68",29-10-2025,29-10-2025,29,,
EV6,1439568094155310,USD,"24,75",29-10-2025,29-10-2025,29,,
SD Agency -  16921,1439412220571197,USD,"103,60",29-10-2025,29-10-2025,29,,
soăn 27,1436749550797665,PHP,"176,57",29-10-2025,29-10-2025,29,,
s 596,1433184921200328,USD,"159,85",29-10-2025,29-10-2025,29,,
482,1430854551974524,USD,"8,09",29-10-2025,29-10-2025,29,,
S-092,1430635654207313,USD,"84,83",29-10-2025,29-10-2025,29,,
S - 98292,1430622874694332,USD,"284,34",29-10-2025,29-10-2025,29,,
3,1430097798076823,USD,"129,83",29-10-2025,29-10-2025,29,,
1428613068280029 bill đỏ,1428613068280029,USD,"133,96",29-10-2025,29-10-2025,29,,
1428035035002733,1428035035002733,USD,"117,39",29-10-2025,29-10-2025,29,,
S -  16965,1426815348378529,USD,"37,99",29-10-2025,29-10-2025,29,,
RoiBogdan 42 14.8 3,1426674935413375,USD,"194,87",29-10-2025,29-10-2025,29,,
S-1426279448240351,1426279448240351,USD,"490,84",29-10-2025,29-10-2025,29,,
S-1234,1425485958594747,USD,"314,37",29-10-2025,29-10-2025,29,,
2,1425453165110579,USD,"119,14",29-10-2025,29-10-2025,29,,
Bin nika  1916 680,1425281025204087,USD,"35,19",29-10-2025,29-10-2025,29,,
S - 09272,1425170618788099,USD,"146,73",29-10-2025,29-10-2025,29,,
1424969091875365,1424969091875365,USD,"140,58",29-10-2025,29-10-2025,29,,
782,1424897845297841,USD,"321,79",29-10-2025,29-10-2025,29,,
S-1424492795279134,1424492795279134,USD,"20,80",29-10-2025,29-10-2025,29,,
A95,1423312528696804,USD,"378,08",29-10-2025,29-10-2025,29,,
SD Agency - 42905,1422904512132026,USD,"9,30",29-10-2025,29-10-2025,29,,
S - 1420104222696023,1420104222696023,VND,"19,89",29-10-2025,29-10-2025,29,,
352,1417084402654770,USD,"72,17",29-10-2025,29-10-2025,29,,
1027,1414411559821307,USD,"286,58",29-10-2025,29-10-2025,29,,
S-1412,1412029533355720,USD,"0,05",29-10-2025,29-10-2025,29,,
744,1411969283392345,USD,"441,83",29-10-2025,29-10-2025,29,,
S-1409798706968233,1409798706968233,USD,"16,21",29-10-2025,29-10-2025,29,,
sss,1408946413548838,USD,"159,02",29-10-2025,29-10-2025,29,,
A69,1407546006911787,USD,"15,89",29-10-2025,29-10-2025,29,,
S - 23723,1407528637154586,USD,"384,94",29-10-2025,29-10-2025,29,,
SD Agency -  16922,1407168383834422,USD,"69,42",29-10-2025,29-10-2025,29,,
S-1405752270149758,1405752270149758,USD,"27,88",29-10-2025,29-10-2025,29,,
215,1403350147377035,USD,"520,83",29-10-2025,29-10-2025,29,,
ssss,1400250301048210,USD,"29,98",29-10-2025,29-10-2025,29,,
SD Agency -  16605,1398793428031607,USD,"217,17",29-10-2025,29-10-2025,29,,
121,1398388437867883,USD,"27,46",29-10-2025,29-10-2025,29,,
-07 Los,1393517991713716,USD,"14,87",29-10-2025,29-10-2025,29,,
SD Agency -  16920,1393287275227931,USD,"208,71",29-10-2025,29-10-2025,29,,
643,1391475318791670,USD,"50,37",29-10-2025,29-10-2025,29,,
S - 43223,1391361325314481,USD,"138,41",29-10-2025,29-10-2025,29,,
S - MZ2127 0,1387555895872938,USD,"740,59",29-10-2025,29-10-2025,29,,
S -  16649,1387402282379805,USD,"50,73",29-10-2025,29-10-2025,29,,
690,1387227869205249,USD,"109,69",29-10-2025,29-10-2025,29,,
1,1385557406246988,USD,"296,93",29-10-2025,29-10-2025,29,,
165,1385351849201019,USD,"105,95",29-10-2025,29-10-2025,29,,
RoiBogdan 42 9.8 2,1385006599212413,USD,"18,37",29-10-2025,29-10-2025,29,,
S-1384289579530106,1384289579530106,USD,"9,68",29-10-2025,29-10-2025,29,,
207,1383475349542385,USD,"39,71",29-10-2025,29-10-2025,29,,
S - 73462,1382384448868237,USD,"67,01",29-10-2025,29-10-2025,29,,
85,1380635683207662,USD,"32,56",29-10-2025,29-10-2025,29,,
177,1379684486674369,USD,"184,13",29-10-2025,29-10-2025,29,,
Now 166,1378157462798693,USD,"50,48",29-10-2025,29-10-2025,29,,
RoiBogdan 61  3,1376878869985979,USD,"160,01",29-10-2025,29-10-2025,29,,
1549,1376560970231746,USD,"393,87",29-10-2025,29-10-2025,29,,
214,1375782170367710,USD,"141,39",29-10-2025,29-10-2025,29,,
lele46,1375400827094758,USD,"230,61",29-10-2025,29-10-2025,29,,
1375248674111324,1375248674111324,USD,"19,25",29-10-2025,29-10-2025,29,,
S - 16209,1373662350380227,USD,"261,24",29-10-2025,29-10-2025,29,,
S - 28390,1372380773838212,USD,"32,87",29-10-2025,29-10-2025,29,,
lele294,1371978970125461,USD,"161,77",29-10-2025,29-10-2025,29,,
PT -7 USD 599,1367733660968609,USD,"198,64",29-10-2025,29-10-2025,29,,
Visa · 5642,1366695377892287,USD,"215,90",29-10-2025,29-10-2025,29,,
173,1365941201362683,USD,"254,08",29-10-2025,29-10-2025,29,,
57,1365703437853200,USD,"198,92",29-10-2025,29-10-2025,29,,
S - 00916,1365639537938486,VND,"12,93",29-10-2025,29-10-2025,29,,
A68,1363677658077489,USD,"136,89",29-10-2025,29-10-2025,29,,
S-1363610115130271,1363610115130271,USD,"200,83",29-10-2025,29-10-2025,29,,
S-1362770115246409,1362770115246409,USD,"23,21",29-10-2025,29-10-2025,29,,
Rich 1,1361880085025004,USD,"15,64",29-10-2025,29-10-2025,29,,
S-1234,1359514612035839,USD,"37,81",29-10-2025,29-10-2025,29,,
Santa  732 red,1358922055375322,USD,"328,99",29-10-2025,29-10-2025,29,,
S - 65322,1358103218591611,USD,"185,88",29-10-2025,29-10-2025,29,,
185,1357343845380865,USD,"129,37",29-10-2025,29-10-2025,29,,
BM 347281 91,1357182899343034,USD,"65,72",29-10-2025,29-10-2025,29,,
BABU 6,1357095815410508,USD,"29,19",29-10-2025,29-10-2025,29,,
S - 66194,1355739461531421,USD,"84,47",29-10-2025,29-10-2025,29,,
S-1354753932286748,1354753932286748,USD,"77,81",29-10-2025,29-10-2025,29,,
43,1354042282343615,USD,"116,20",29-10-2025,29-10-2025,29,,
S - 7649,1353998429660124,USD,"17,57",29-10-2025,29-10-2025,29,,
1616,1353509682630154,PHP,"42,17",29-10-2025,29-10-2025,29,,
BM 554168 1662,1352599323098530,USD,"173,94",29-10-2025,29-10-2025,29,,
2k5  733272,1351615116393293,USD,"452,45",29-10-2025,29-10-2025,29,,
313,1350780095991467,USD,"72,13",29-10-2025,29-10-2025,29,,
727,1350551369928107,USD,"106,62",29-10-2025,29-10-2025,29,,
158,1346347986667334,USD,"77,43",29-10-2025,29-10-2025,29,,
197,1346092683346394,USD,"11,53",29-10-2025,29-10-2025,29,,
3,1345882263721503,USD,"1,31",29-10-2025,29-10-2025,29,,
GOODADS 6262 473,1345486100322734,USD,"14,68",29-10-2025,29-10-2025,29,,
1342411810819606,1342411810819606,USD,"37,93",29-10-2025,29-10-2025,29,,
K - 660,1341470167373071,USD,"22,90",29-10-2025,29-10-2025,29,,
S - 45132477,1341462994253284,USD,"57,01",29-10-2025,29-10-2025,29,,
464,1340782814146021,USD,"18,86",29-10-2025,29-10-2025,29,,
Bin nika  1916 689,1340011727516536,USD,"3,31",29-10-2025,29-10-2025,29,,
S-1339211493465862,1339211493465862,USD,"3,64",29-10-2025,29-10-2025,29,,
287,1338970014416877,USD,"65,76",29-10-2025,29-10-2025,29,,
KNN - exP59,1338250871086978,USD,"244,30",29-10-2025,29-10-2025,29,,
3,1335772644845908,USD,"127,70",29-10-2025,29-10-2025,29,,
K - 624,1329450668608028,USD,"335,84",29-10-2025,29-10-2025,29,,
334,1327721238709100,USD,"303,84",29-10-2025,29-10-2025,29,,
Santa 539,1327464768307441,USD,"9,54",29-10-2025,29-10-2025,29,,
S - 45612548672,1326588565522463,USD,"17,73",29-10-2025,29-10-2025,29,,
GOODADS 6262 472,1326137462444709,USD,"43,30",29-10-2025,29-10-2025,29,,
"New Wave Financial Services
 9",1325878938922414,USD,"21,13",29-10-2025,29-10-2025,29,,
Psh3,1325465849066513,USD,"75,06",29-10-2025,29-10-2025,29,,
S-1234,1325006815633503,USD,"31,96",29-10-2025,29-10-2025,29,,
RoiBogdan 42 4.9 1,1324517414927279,USD,"20,32",29-10-2025,29-10-2025,29,,
S - 312312328,1324332782750243,USD,"9,85",29-10-2025,29-10-2025,29,,
lele1610,1322982896000250,USD,"4,23",29-10-2025,29-10-2025,29,,
S - 92829,1322678539294056,USD,"284,42",29-10-2025,29-10-2025,29,,
khang thu 9494 176,1322555679250020,USD,"406,07",29-10-2025,29-10-2025,29,,
Santa  168,1322299982895460,USD,"41,74",29-10-2025,29-10-2025,29,,
S -  16967,1320720432866931,USD,"10,73",29-10-2025,29-10-2025,29,,
815,1320470562749467,USD,"43,93",29-10-2025,29-10-2025,29,,
S-1234,1320176219541476,USD,"21,27",29-10-2025,29-10-2025,29,,
sss,1319617946421793,USD,"72,21",29-10-2025,29-10-2025,29,,
CN 131813107186649,131813107186649,USD,"87,99",29-10-2025,29-10-2025,29,,
206,1316626490102798,USD,"2,67",29-10-2025,29-10-2025,29,,
S - 123,1316391009071408,USD,"96,17",29-10-2025,29-10-2025,29,,
S - 70346,1315878872226676,USD,"17,39",29-10-2025,29-10-2025,29,,
1314032279741991 pam,1314032279741991,VND,"2.089,28",29-10-2025,29-10-2025,29,,
S-1313570303546821,1313570303546821,USD,"35,82",29-10-2025,29-10-2025,29,,
S - 45612548655,1311450857139389,USD,"1.044,27",29-10-2025,29-10-2025,29,,
lele510,1311036200716813,USD,"108,79",29-10-2025,29-10-2025,29,,
S -  4342,1309107520209264,USD,"34,40",29-10-2025,29-10-2025,29,,
S-1234,1309023593902122,USD,"47,04",29-10-2025,29-10-2025,29,,
BM 347281 97,1308934873758425,USD,"189,35",29-10-2025,29-10-2025,29,,
lele1710,1308475080982102,USD,"44,51",29-10-2025,29-10-2025,29,,
S - 123123124130,1305844104407185,USD,"27,81",29-10-2025,29-10-2025,29,,
S - 29829,1304644967973840,USD,"30,12",29-10-2025,29-10-2025,29,,
3,1302421440984273,USD,"25,48",29-10-2025,29-10-2025,29,,
S-1301,1301541491599093,USD,"32,34",29-10-2025,29-10-2025,29,,
662,1300459205079640,USD,"485,18",29-10-2025,29-10-2025,29,,
S - 54842,1299934814917574,USD,"112,89",29-10-2025,29-10-2025,29,,
S - 7651,1299247878331710,USD,"116,96",29-10-2025,29-10-2025,29,,
S - 21577,1299092061749273,USD,"170,59",29-10-2025,29-10-2025,29,,
843,1296622585367445,USD,"53,87",29-10-2025,29-10-2025,29,,
294,1296159488615470,USD,"32,81",29-10-2025,29-10-2025,29,,
S-1295801235164883,1295801235164883,USD,"91,21",29-10-2025,29-10-2025,29,,
lele910,1295219359011848,USD,"293,46",29-10-2025,29-10-2025,29,,
s 220,1294687012165010,USD,"19,56",29-10-2025,29-10-2025,29,,
S - 312312325,1294654226005079,USD,"51,51",29-10-2025,29-10-2025,29,,
S -  16844,1292971848644221,USD,"37,44",29-10-2025,29-10-2025,29,,
S - 6262 1249,1292665538706118,USD,"1.716,91",29-10-2025,29-10-2025,29,,
Bé Lê 2500 88,1292481618085280,USD,"2.233,91",29-10-2025,29-10-2025,29,,
S -  6803,1292356535710554,USD,"291,90",29-10-2025,29-10-2025,29,,
S - 320705 831,1292277998760397,USD,"86,80",29-10-2025,29-10-2025,29,,
6,1292198299060635,USD,"9,34",29-10-2025,29-10-2025,29,,
S -  16596,1292153565633485,USD,"84,28",29-10-2025,29-10-2025,29,,
Nika Bin 7553 196,1292097095485441,USD,"98,65",29-10-2025,29-10-2025,29,,
S - 123,1291677531892285,USD,"143,53",29-10-2025,29-10-2025,29,,
S-1290377989342626,1290377989342626,USD,"1,03",29-10-2025,29-10-2025,29,,
6,1289958445641152,USD,"153,65",29-10-2025,29-10-2025,29,,
6,1289878448968341,USD,"327,92",29-10-2025,29-10-2025,29,,
S -  6804,1289849559088272,USD,"317,91",29-10-2025,29-10-2025,29,,
S - 39830,1289715502931522,USD,"452,21",29-10-2025,29-10-2025,29,,
K - 734,1289608809070024,USD,"159,75",29-10-2025,29-10-2025,29,,
56,1289137612632529,USD,"144,69",29-10-2025,29-10-2025,29,,
S-135,1288846081807744,USD,"68,85",29-10-2025,29-10-2025,29,,
K - 719,1287254536525435,USD,"74,43",29-10-2025,29-10-2025,29,,
S - 409358,1286320606510226,USD,"451,38",29-10-2025,29-10-2025,29,,
S - 82363,1285636711922007,USD,"40,11",29-10-2025,29-10-2025,29,,
KH5,1285117106319799,USD,"231,40",29-10-2025,29-10-2025,29,,
"New Wave Financial Services
 8",1284704573250231,USD,"18,51",29-10-2025,29-10-2025,29,,
S - 76227,1284283003364715,USD,"1.428,11",29-10-2025,29-10-2025,29,,
S-1234,1284093643373053,USD,"272,54",29-10-2025,29-10-2025,29,,
=+08 hong,1283883533388543,USD,"157,65",29-10-2025,29-10-2025,29,,
s 932,1282947580231932,USD,"38,87",29-10-2025,29-10-2025,29,,
SS 2,1282449786550295,USD,"5,07",29-10-2025,29-10-2025,29,,
S - 23222,1282180656839615,USD,"185,41",29-10-2025,29-10-2025,29,,
431,1282021576592550,USD,"0,02",29-10-2025,29-10-2025,29,,
S - 33838,1281406700245857,USD,"213,33",29-10-2025,29-10-2025,29,,
1279467980471680,1279467980471680,USD,"45,72",29-10-2025,29-10-2025,29,,
S - 45637,1274555919697298,USD,"1,00",29-10-2025,29-10-2025,29,,
165,1274388194696604,USD,"178,58",29-10-2025,29-10-2025,29,,
S - 3217,1273102637657611,USD,"154,13",29-10-2025,29-10-2025,29,,
S - 45613457901,1272886357868601,USD,"6,33",29-10-2025,29-10-2025,29,,
SD Agency -  42863,1272358571168273,USD,"29,13",29-10-2025,29-10-2025,29,,
220,1271689361274945,USD,"177,48",29-10-2025,29-10-2025,29,,
RoiBogdan 47 16.10 0,1271565988305942,USD,"363,41",29-10-2025,29-10-2025,29,,
S - 123123132,1271545644588979,USD,"48,77",29-10-2025,29-10-2025,29,,
s 824,1270100224302824,USD,"10,90",29-10-2025,29-10-2025,29,,
Valorie 10 16/6 12,1270071353481029,USD,"1,04",29-10-2025,29-10-2025,29,,
SD Agency - 87113,1269973734590638,USD,"24,93",29-10-2025,29-10-2025,29,,
lele189,1266625738543872,USD,"44,25",29-10-2025,29-10-2025,29,,
36,1266168445285395,USD,"261,13",29-10-2025,29-10-2025,29,,
S - 82722,1265987155202345,USD,"538,78",29-10-2025,29-10-2025,29,,
103,1265209528292740,USD,"166,77",29-10-2025,29-10-2025,29,,
RoiBogdan 68 20.10 2,1263750199084211,USD,"124,74",29-10-2025,29-10-2025,29,,
S-1263347205141843,1263347205141843,USD,"60,17",29-10-2025,29-10-2025,29,,
664,1262075488556235,USD,"73,80",29-10-2025,29-10-2025,29,,
S-1258431735901068,1258431735901068,USD,"50,80",29-10-2025,29-10-2025,29,,
113,1257699756088277,USD,"33,56",29-10-2025,29-10-2025,29,,
s 290,1255735369564071,USD,"4,52",29-10-2025,29-10-2025,29,,
330,1255670602574239,USD,"53,46",29-10-2025,29-10-2025,29,,
1548,1254280409728727,USD,"239,07",29-10-2025,29-10-2025,29,,
331,1252985929717635,USD,"162,29",29-10-2025,29-10-2025,29,,
281,1252881099766161,USD,"143,53",29-10-2025,29-10-2025,29,,
S - 21111,1251999530044079,USD,"5,75",29-10-2025,29-10-2025,29,,
s 280,1251038246660508,USD,"86,98",29-10-2025,29-10-2025,29,,
haz11 5,1249045690066551,USD,"114,58",29-10-2025,29-10-2025,29,,
S-1247184470308567,1247184470308567,USD,"5,65",29-10-2025,29-10-2025,29,,
S - 16529,1245548353322525,USD,"145,42",29-10-2025,29-10-2025,29,,
soăn 36,1244912577184943,USD,"164,14",29-10-2025,29-10-2025,29,,
827,1244035776922122,USD,"29,51",29-10-2025,29-10-2025,29,,
1242291140905301,1242291140905301,USD,"95,65",29-10-2025,29-10-2025,29,,
1026,1241993040464604,USD,"141,27",29-10-2025,29-10-2025,29,,
646,1241310244212486,USD,"23,38",29-10-2025,29-10-2025,29,,
S -  15826,1239221057574458,USD,"137,09",29-10-2025,29-10-2025,29,,
73,1239116914335395,USD,"76,22",29-10-2025,29-10-2025,29,,
ssss,1237831054808440,USD,"306,29",29-10-2025,29-10-2025,29,,
365,1236837574902194,USD,"160,38",29-10-2025,29-10-2025,29,,
S - 50043,1236051094914349,USD,"4,03",29-10-2025,29-10-2025,29,,
BM 960567 1101,1235203388416167,USD,"63,84",29-10-2025,29-10-2025,29,,
1234393274834507,1234393274834507,USD,"17,95",29-10-2025,29-10-2025,29,,
TK 5,1233805651859326,USD,"38,55",29-10-2025,29-10-2025,29,,
RoiBogdan 53 10.10 1,1232366548239020,USD,"503,74",29-10-2025,29-10-2025,29,,
lele910,1231564968732194,USD,"328,73",29-10-2025,29-10-2025,29,,
Chris Project 1 4,1230741718756361,USD,"103,03",29-10-2025,29-10-2025,29,,
S-1234,1228207988794624,USD,"155,27",29-10-2025,29-10-2025,29,,
SS 3,1224793438975334,USD,"30,43",29-10-2025,29-10-2025,29,,
189,1222649519250970,USD,"35,19",29-10-2025,29-10-2025,29,,
83,1222646375892969,USD,"344,49",29-10-2025,29-10-2025,29,,
charr 0,1222430118728031,VND,"34,78",29-10-2025,29-10-2025,29,,
S - 22932,1222211486314486,USD,"238,74",29-10-2025,29-10-2025,29,,
RoiBogdan 68 20.10 1,1219792192890931,USD,"89,70",29-10-2025,29-10-2025,29,,
1218623235876656,1218623235876656,USD,"15,29",29-10-2025,29-10-2025,29,,
soăn 34,1216044320219696,USD,"111,41",29-10-2025,29-10-2025,29,,
lele46 bill đỏ,1215474416342328,USD,"61,38",29-10-2025,29-10-2025,29,,
1215155996278755,1215155996278755,USD,"69,11",29-10-2025,29-10-2025,29,,
S - 272983,1214509073789538,USD,"130,89",29-10-2025,29-10-2025,29,,
2k5  944484,1214312283844282,USD,"292,69",29-10-2025,29-10-2025,29,,
RoiBogdan 44 9/6 3,1213454726904767,USD,"210,58",29-10-2025,29-10-2025,29,,
733,1212165510677234,USD,"82,32",29-10-2025,29-10-2025,29,,
SD Agency -  16683,1210020537332436,USD,"104,48",29-10-2025,29-10-2025,29,,
S - 12328,1210002444106815,USD,"72,22",29-10-2025,29-10-2025,29,,
GOODADS 6262 136,1209500311220490,USD,"8,78",29-10-2025,29-10-2025,29,,
133,1208926477096815,USD,"123,97",29-10-2025,29-10-2025,29,,
S -  321,1208347179973600,USD,"46,38",29-10-2025,29-10-2025,29,,
S - 123123135,1208197701061748,USD,"65,97",29-10-2025,29-10-2025,29,,
3,1203798648190713,USD,"47,21",29-10-2025,29-10-2025,29,,
6,1202578015010883,USD,"112,32",29-10-2025,29-10-2025,29,,
673,1199780061912438,USD,"171,07",29-10-2025,29-10-2025,29,,
74,1199224758141890,USD,"164,53",29-10-2025,29-10-2025,29,,
36,1198512472309009,USD,"13,20",29-10-2025,29-10-2025,29,,
3,1197437138889449,USD,"190,30",29-10-2025,29-10-2025,29,,
S -  6810,1197222072240221,USD,"168,54",29-10-2025,29-10-2025,29,,
lele159,1196945982474792,USD,"51,80",29-10-2025,29-10-2025,29,,
SD Agency -  42864,1195871908447405,EUR,"28,90",29-10-2025,29-10-2025,29,,
SD Agency - 73277,1189388009514306,USD,"1,02",29-10-2025,29-10-2025,29,,
1735,1187146172112518,USD,"52,69",29-10-2025,29-10-2025,29,,
S-1186400523406612,1186400523406612,USD,"39,92",29-10-2025,29-10-2025,29,,
RoiBogdan 43 using 5,1184680866314524,USD,"20,03",29-10-2025,29-10-2025,29,,
6,1181934830431599,USD,"46,93",29-10-2025,29-10-2025,29,,
S - 3218,1181794123716236,USD,"239,07",29-10-2025,29-10-2025,29,,
S - 45613457910,1181030157278580,USD,"24,09",29-10-2025,29-10-2025,29,,
Santa 480,1180886606574473,USD,"180,34",29-10-2025,29-10-2025,29,,
770,1176234651207384,USD,"28,52",29-10-2025,29-10-2025,29,,
KNN - FES100,1175820981273127,USD,"119,57",29-10-2025,29-10-2025,29,,
BM 347281 223,1175425247976762,USD,"0,47",29-10-2025,29-10-2025,29,,
398,1173501614614342,USD,"95,33",29-10-2025,29-10-2025,29,,
1516,1170945643732708,USD,"456,98",29-10-2025,29-10-2025,29,,
RoiBogdan 43 12.10 3,1170687021572699,USD,"3,24",29-10-2025,29-10-2025,29,,
3,1169557151751310,USD,"147,81",29-10-2025,29-10-2025,29,,
3,1165907618791187,USD,"246,66",29-10-2025,29-10-2025,29,,
lele1610,1164743992227937,USD,"53,18",29-10-2025,29-10-2025,29,,
S-1164153262439866,1164153262439866,USD,"37,34",29-10-2025,29-10-2025,29,,
KNN - SJf777,1164076088923412,USD,"54,07",29-10-2025,29-10-2025,29,,
Miami 15.9 1,1163508692471512,USD,"5,06",29-10-2025,29-10-2025,29,,
1161599567983084,1161599567983084,USD,"178,94",29-10-2025,29-10-2025,29,,
1161534858161480,1161534858161480,USD,"27,18",29-10-2025,29-10-2025,29,,
sss,1161174982494343,USD,"28,80",29-10-2025,29-10-2025,29,,
Visa · 4039,1160486082186455,VND,"43,12",29-10-2025,29-10-2025,29,,
169 : Nolimit - Agency - BM2500 853451,1159108439420628,USD,"137,02",29-10-2025,29-10-2025,29,,
Visa · 4310,1159059678951281,VND,"42,61",29-10-2025,29-10-2025,29,,
S - 68611,1157534589474342,USD,"120,88",29-10-2025,29-10-2025,29,,
S - 1157003426134021,1157003426134021,VND,"111,78",29-10-2025,29-10-2025,29,,
RoiBogdan 62 10.11 1,1155395439839078,USD,"36,54",29-10-2025,29-10-2025,29,,
426,1152448163609399,USD,"297,76",29-10-2025,29-10-2025,29,,
2404,1150657678879693,USD,"86,07",29-10-2025,29-10-2025,29,,
EV3,1150358113861201,USD,"49,69",29-10-2025,29-10-2025,29,,
