name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,
RoiBogdan 43 14.8 2,737034932012081,USD,"242,95",11-10-2025,11-10-2025,11,,,
RoiBogdan 53 10/9 1,722360187033856,USD,"264,37",11-10-2025,11-10-2025,11,,,
RoiBogdan 43 27.8 1,716835680862308,USD,"208,53",11-10-2025,11-10-2025,11,,,
Solo Leveling 23.9 2,1288292742809994,USD,"180,53",11-10-2025,11-10-2025,11,,,
Valorie 10 2,3277930379032557,USD,"21,78",11-10-2025,11-10-2025,11,,,
RoiBogdan 43 29.9 3,993861339194458,USD,"277,39",11-10-2025,11-10-2025,11,,,
S - 1000,1391635552083904,USD,"527,37",11-10-2025,11-10-2025,11,,,
lele36,1912100696270301,USD,"129,27",11-10-2025,11-10-2025,11,,,
904006948061671,904006948061671,USD,"199,47",11-10-2025,11-10-2025,11,,,
s 679,901149177905679,USD,"0,01",11-10-2025,11-10-2025,11,,,
768635656888263,768635656888263,MXN,"53,65",11-10-2025,11-10-2025,11,,,
TL 432,750720506444862,USD,"146,18",11-10-2025,11-10-2025,11,,,
S-1234,723405183972654,USD,"719,05",11-10-2025,11-10-2025,11,,,
S - 76088,703888148553943,USD,"221,89",11-10-2025,11-10-2025,11,,,
S - 4892,550693750457631,USD,"33,37",11-10-2025,11-10-2025,11,,,
S- 7262,50147262,USD,"1.550,36",11-10-2025,11-10-2025,11,,,
S - 1447,483879852375681,MXN,"380,68",11-10-2025,11-10-2025,11,,,
S- 2351,438171176722351,USD,"2.152,45",11-10-2025,11-10-2025,11,,,
S - 25226,391797896625060,USD,"971,45",11-10-2025,11-10-2025,11,,,
S - 2171,389410643602171,USD,"898,69",11-10-2025,11-10-2025,11,,,
S - 3334,358837108,USD,"9,25",11-10-2025,11-10-2025,11,,,
S - 355497127190204,355497127190204,USD,"77,97",11-10-2025,11-10-2025,11,,,
S - 23541,344875158306108,USD,"71,72",11-10-2025,11-10-2025,11,,,
SD Agency - 238,3080065952291579,CLP,"10,56",11-10-2025,11-10-2025,11,,,
S - 1003,208255218978486,TRY,"293,03",11-10-2025,11-10-2025,11,,,
TL 98,1532717330904479,USD,"76,87",11-10-2025,11-10-2025,11,,,
SD Agency - 72373,1465425244024229,USD,"185,24",11-10-2025,11-10-2025,11,,,
1379501686270898,1379501686270898,USD,"262,71",11-10-2025,11-10-2025,11,,,
CN 131813107186649,131813107186649,USD,"52,37",11-10-2025,11-10-2025,11,,,
1306531952865357,1306531952865357,COP,"306,16",11-10-2025,11-10-2025,11,,,
S-1234,1283497126627851,USD,"91,16",11-10-2025,11-10-2025,11,,,
a8 - K,1024654042169526,USD,"102,16",11-10-2025,11-10-2025,11,,,
S - 2315,10202795584195453,EUR,"580,02",11-10-2025,11-10-2025,11,,,
S - Raze5 6,554170472481303,USD,"4.475,32",11-10-2025,11-10-2025,11,,,
14,1082900573739767,USD,"106,44",11-10-2025,11-10-2025,11,,,
,543866380592854,,"26,48",11-10-2025,11-10-2025,11,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
,,,,,, ,,,
