id_acc,total_spend,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10068381509956227,525.12,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,45.64,42.1,19.97,0.63,0.65,46.66,51.59,41.99,37.2,8.72,0.0,0.0,0.0,21.31,9.18,109.69,47.3,38.55,0.0,0.0
1006999401585469,1872.44,143.66,0.0,188.49,171.14,195.87,118.88,101.46,108.43,102.85,132.19,108.88,113.3,2.25,74.0,105.16,85.43,50.43,68.85,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10071159289666239,12.669999999999998,0.0,0.0,0.0,11.45,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10071793599571540,1399.4900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.24,66.75,52.45,45.1,48.87,51.59,60.47,63.69,67.93,107.24,86.33,78.86,53.09,42.12,61.0,46.96,53.47,74.86,67.88,75.67,54.71,39.21
10072269596154542,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10073617922675098,1966.3399999999997,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.83,588.16,475.82,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007519208018870,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.11,0.06,0.07,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008058708013139,2144.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,104.29,60.93,72.16,151.5,44.68,157.49,70.62,155.31,290.39,278.99,198.09,323.92,225.94,0.0,0.0,0.0
1008238281135147,6090.7699999999995,441.62,428.97,136.38,138.55,145.87,10.18,0.0,0.0,842.52,6.5,0.0,0.0,0.0,1.58,473.98,44.56,464.65,182.7,44.02,0.0,0.0,0.0,313.12,0.0,0.0,154.87,31.04,614.82,982.41,0.0,632.43
1008420961341383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10087493548006872,92.64,75.03,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009221494696023,2529.5199999999995,10.08,30.9,0.0,0.0,0.0,0.0,0.0,138.4,247.75,166.83,86.12,33.81,0.0,74.86,95.73,167.94,404.62,83.68,62.82,0.61,68.36,32.63,112.35,69.01,38.08,92.35,136.4,60.21,177.62,126.51,11.85
1009983141298487,0.09,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010701457089557,2132.7799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,16.18,0.0,0.0,0.0,0.0,0.0,58.67,69.32,6.86,190.72,102.0,53.89,16.85,0.0,276.04,0.0,1341.72
1010984422831391,199.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.97,138.16
1011447822782489,1793.9100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,642.08,113.23,294.62,216.7,0.0,207.11,306.15
1011538061068891,3044.87,167.46,195.92,310.65,339.16,428.12,332.86,372.89,475.73,309.52,112.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011654257465940,1401.5,0.0,0.0,0.0,205.13,539.43,437.45,219.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011669900786246,1077.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,334.76,112.68,92.48,92.3,164.36,0.0,0.0,0.0,0.0,0.0,109.03,75.46,41.83,0.0,18.61,0.35,19.7,0.0,0.0,0.0,0.0
1012057244328622,2754.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,26.05,0.0,28.98,40.44,42.5,95.2,99.07,27.83,93.08,143.63,243.78,180.35,278.61,274.82,381.6,424.07,372.89
1012435771056822,2438.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83,80.67,0.0,0.0,0.0,509.09,210.47,208.79,0.0,282.22,235.76,367.98,194.75,231.28,56.16,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012920060681648,134.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,20.7,6.75,6.22,28.7,55.82,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013001301019830,2081.33,173.37,102.27,245.6,73.78,125.16,147.15,59.39,263.4,256.27,285.31,141.63,163.18,0.8,44.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013070351033685,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013310956287563,1185.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.01,522.04,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013549367607494,3205.1099999999988,0.0,0.0,0.0,499.82,571.82,475.82,123.95,114.53,0.0,0.0,77.03,46.28,61.16,50.32,86.74,97.68,145.85,104.14,181.56,43.02,0.0,0.0,0.0,11.91,110.33,27.93,0.0,139.16,159.73,75.95,0.38
1013804280936787,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014675230723314,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014823157281261,497.88,0.0,0.0,0.0,0.0,301.12,87.4,38.39,27.11,43.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015302220689681,6325.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,263.97,459.32,399.95,334.19,294.84,317.39,287.09,363.73,475.91,356.16,355.7,343.81,385.05,245.35,373.48,209.8,164.48,224.13,174.2,0.0,77.16,105.11,103.34
1015547710654900,1158.3899999999996,0.0,0.0,44.37,77.34,22.58,35.54,26.77,11.41,0.0,97.86,30.51,93.58,91.69,49.04,58.62,69.51,92.05,50.92,63.69,12.25,15.62,88.57,49.61,2.56,0.0,0.0,32.37,0.0,22.65,11.57,7.71
1016768912982222,2047.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.07,127.69,123.82,304.5,64.04,0.0,192.63,130.45,201.5,10.47,153.57,0.0,0.0,140.12,195.39,190.74,0.0,0.0
1017913577193303,258.56,3.2,52.93,0.0,0.0,0.0,0.0,0.0,0.0,30.46,21.44,18.36,54.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,62.98,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018057240489303,17.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018154473095090,10531.589999999998,578.59,346.39,254.64,412.68,386.43,358.29,365.54,579.18,381.35,319.24,281.79,225.58,432.32,389.18,324.41,323.17,382.55,192.04,0.0,0.0,0.0,755.93,650.61,354.76,236.27,356.4,262.96,221.88,438.35,360.49,360.57
1018218809114879,137.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,71.84,0.0,11.28,0.0,52.14
1018378038790703,1460.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,51.64,32.62,158.88,187.75,306.13,448.72,140.89,131.73
1018578600179448,931.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.33,569.94,0.0,0.0,0.0,0.0,0.0,0.0
1018725169036210,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.07,0.0,0.0,0.0,0.0,0.0
